detected_language,url,response_code,num_links,response_type,declared_language
en,https://zh-yue.wikipedia.org/wiki/Special:%E9%82%8A%E5%BA%A6%E9%8F%88%E5%8E%BB%E5%91%A2%E7%89%88/%E6%B3%A2%E9%9F%B3757,200,53,HTML,yue
zh,https://zh.wikipedia.org/wiki/Template:Patrolgranted,200,81,HTML,zh
en,https://zh-yue.wikipedia.org/wiki/Category:%E9%A3%9B%E6%A9%9F%E6%A5%94%E9%A1%9E,200,95,HTML,yue
,https://zh-yue.wikipedia.org/wiki/Category:%E6%B3%A2%E9%9F%B3%E5%AE%A2%E6%A9%9F,200,95,HTML,yue
en,https://zh.wikipedia.org/wiki/Special:%E7%94%A8%E6%88%B7%E8%B4%A1%E7%8C%AE/Techyan,200,326,HTML,zh
en,https://zh-yue.wikipedia.org/wiki/Template:Autoreviewer,200,67,HTML,yue
en,https://zh.wikipedia.org/wiki/Special:%E7%94%A8%E6%88%B7%E8%B4%A1%E7%8C%AE/114.39.253.55,200,226,HTML,zh
en,https://zh.wikipedia.org/wiki/Special:%E7%94%A8%E6%88%B7%E8%B4%A1%E7%8C%AE/61.92.107.183,200,67,HTML,zh
en,https://zh-yue.wikipedia.org/wiki/Wikipedia:Autoreviewer,200,100,HTML,yue
en,https://zh.wikipedia.org/wiki/User_talk:223.197.153.206,200,84,HTML,zh
,https://rdap.lacnic.net/rdap/lacnic/whois?lg=EN&query=118.233.152.202,400,,SpiderException -- Ignoring non-200 response,
zh,https://zh.wikipedia.org/wiki/User_talk:113.224.150.248/%E5%AD%98%E6%A1%A3,200,106,HTML,zh
,https://zh-yue.wikipedia.org/wiki/%E7%BE%8E%E5%9C%8B%E7%8F%BE%E5%BD%B9%E8%BB%8D%E6%A9%9F%E4%B8%80%E8%A6%BD,200,1195,HTML,yue
,https://zh-yue.wikipedia.org/wiki/Special:%E5%A4%96%E9%8F%88%E4%BF%AE%E6%94%B9/Template:Autoreviewer,404,,SpiderException -- Ignoring non-200 response,
en,https://zh.wikipedia.org/zh-tw/File:Cat02.jpg,200,242,HTML,zh-TW
en,https://no.wikipedia.org/wiki/Liste_over_USAFs_aktive_fly,200,186,HTML,nb
en,https://zh-yue.wikipedia.org/wiki/File:US_Navy_030129-N-0226M-002_P-3C_Orion.jpg,200,98,HTML,yue
en,https://vo.wikipedia.org/wiki/Boeing_757,200,97,HTML,vo
,https://zh-min-nan.wikipedia.org/wiki/Ph%C3%A0u-m%C4%AB,200,82,HTML,nan
zh_Hant,https://zh.wikipedia.org/zh-hk/Template:Patrolgranted,200,81,HTML,zh-HK
en,https://zh-yue.wikipedia.org/wiki/File:AH-1Z_lands_on_USS_Makin_Island_LHD-8.jpg,200,101,HTML,yue
en,https://www.wikidata.org/wiki/Q155490,200,138,HTML,en
zh,https://zh.wikipedia.org/wiki/%E8%87%AA%E7%94%B1%E8%BB%9F%E9%AB%94%E5%9F%BA%E9%87%91%E6%9C%83,200,557,HTML,zh
en,https://zh.wikipedia.org/wiki/MediaWiki:Gadget-wikEd/zh-cn,200,55,HTML,zh
en,https://www.wikidata.org/wiki/Q6765889,200,57,HTML,en
zh,https://zh.wikipedia.org/wiki/%E6%B5%B7%E7%9B%9C%E7%81%A3,200,376,HTML,zh
zh,https://zh.wikipedia.org/wiki/%E7%BE%8E%E5%9B%BD%E7%8E%B0%E5%BD%B9%E5%86%9B%E6%9C%BA%E5%88%97%E8%A1%A8,200,1266,HTML,zh
sr,https://sr.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%98%D0%B0:%D0%9A%D0%BB%D0%B8%D1%86%D0%B5_%D0%B0%D0%B2%D0%B8%D0%BE%D0%BD%D0%B8,200,261,HTML,sr
,https://rdap.lacnic.net/rdap/lacnic/whois?lg=EN&query=61.92.107.183,400,,SpiderException -- Ignoring non-200 response,
zh_Hant,https://zh.wikipedia.org/wiki/P-3%E7%8D%B5%E6%88%B6%E5%BA%A7%E6%B5%B7%E4%B8%8A%E5%B7%A1%E9%82%8F%E6%A9%9F,200,481,HTML,zh
en,https://www.wikidata.org/wiki/Property:P366,200,91,HTML,en
en,https://zh.wikipedia.org/wiki/Special:%E9%93%BE%E5%87%BA%E6%9B%B4%E6%94%B9/MediaWiki:Gadget-wikEd/zh-cn,200,139,HTML,zh
en,https://zh.wikipedia.org/wiki/Special:%E9%93%BE%E5%85%A5%E9%A1%B5%E9%9D%A2/MediaWiki:Gadget-wikEd/zh-cn,200,59,HTML,zh
vi,https://vi.wikipedia.org/wiki/Lockheed_P-3_Orion,200,809,HTML,vi
en,https://commons.wikimedia.org/wiki/Commons:%E5%9C%A8%E5%85%B6%E4%BB%96%E5%9C%B0%E6%96%B9%E4%BD%BF%E7%94%A8Wikimedia%E7%9A%84%E5%9C%96%E7%89%87,200,112,HTML,en
en,https://zh.wikipedia.org/wiki/File:AH-64D_Apache_Longbow.jpg,200,167,HTML,zh
,https://vi.wikipedia.org/wiki/S%E1%BA%A3i_c%C3%A1nh,200,124,HTML,vi
uk,https://uk.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B7%D0%BC%D0%B0%D1%85_%D0%BA%D1%80%D0%B8%D0%BB%D0%B0,200,101,HTML,uk
zh,https://zh.wikipedia.org/wiki/Special:%E9%93%BE%E5%87%BA%E6%9B%B4%E6%94%B9/P-3%E7%8D%B5%E6%88%B6%E5%BA%A7%E6%B5%B7%E4%B8%8A%E5%B7%A1%E9%82%8F%E6%A9%9F,200,279,HTML,zh
vi,https://vi.wikipedia.org/wiki/Wikipedia:Ph%E1%BB%A7_nh%E1%BA%ADn_chung,200,212,HTML,vi
en,https://zh.wikipedia.org/wiki/Special:%E7%94%A8%E6%88%B7%E8%B4%A1%E7%8C%AE/%E6%91%A9%E8%8C%B2%E6%8B%89,200,310,HTML,zh
en,https://zh.wikipedia.org/wiki/User:Liangent/stalemwpages,200,3312,HTML,zh
en,https://sv.wikipedia.org/wiki/Vingspann,200,96,HTML,sv
en,https://zh.wikipedia.org/wiki/User:Liangent-bot/CleanupILH,200,74,HTML,zh
ta,https://ta.wikipedia.org/wiki/%E0%AE%87%E0%AE%B1%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AF%88_%E0%AE%A8%E0%AF%80%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%AE%E0%AF%8D,200,157,HTML,ta
zh,https://zh.wikipedia.org/wiki/%E6%97%A5%E6%9C%88%E4%BA%94%E5%B3%B0%E5%9B%BE,200,143,HTML,zh
,https://www.apnic.net/apnic-bin/whois.pl?searchtext=61.92.107.183,404,,SpiderException -- Ignoring non-200 response,
en,https://zh.wikipedia.org/wiki/User:Adece033090,200,65,HTML,zh
ko,https://ko.wikipedia.org/wiki/%EC%9D%BC%EC%9B%94%EC%98%A4%EB%B4%89%EB%8F%84,200,73,HTML,ko
ru,https://ru.wikipedia.org/wiki/%D0%98%D1%80%D0%B2%D0%BE%D1%80%D0%BE%D0%B1%D0%BE%D0%BD%D0%B4%D0%BE,200,113,HTML,ru
sv,https://sv.wikipedia.org/wiki/Wikipedia:Upphovsr%C3%A4tt,200,356,HTML,sv
en,https://zh.wikipedia.org/wiki/Special:%E7%94%A8%E6%88%B7%E6%9D%83%E9%99%90/%E6%91%A9%E8%8C%B2%E6%8B%89,200,70,HTML,zh
en,https://zh.wikipedia.org/wiki/MediaWiki:Gadget-Edittools-ZHC,200,59,HTML,zh
ko,https://ko.wikipedia.org/wiki/%ED%8A%B9%EC%88%98:%EB%A7%81%ED%81%AC%EC%B5%9C%EA%B7%BC%EB%B0%94%EB%80%9C/%EC%9D%BC%EC%9B%94%EC%98%A4%EB%B4%89%EB%8F%84,200,68,HTML,ko
en,https://sv.wikipedia.org/wiki/Special:Specialsidor,200,156,HTML,sv
en,https://zh.wikipedia.org/wiki/Special:%E7%94%A8%E6%88%B7%E6%9D%83%E9%99%90/Liangent,200,140,HTML,zh
ko,https://ko.wikipedia.org/wiki/%ED%8A%B9%EC%88%98:%EA%B8%B0%EC%97%AC/%EB%B0%95%EA%B6%8C%EC%9D%BC,200,290,HTML,ko
en,https://sv.wikipedia.org/wiki/Wikipedia:Genv%C3%A4gar,200,140,HTML,sv
ko,https://ko.wikipedia.org/wiki/%EC%82%AC%EC%9A%A9%EC%9E%90%ED%86%A0%EB%A1%A0:%EB%B0%95%EA%B6%8C%EC%9D%BC,200,71,HTML,ko
zh,https://zh.wikipedia.org/wiki/Special:%E6%97%A5%E5%BF%97/Liangent-bot,200,302,HTML,zh
sv,https://sv.wikipedia.org/wiki/Wikipedia:Wikimedia_Commons,200,123,HTML,sv
vi,https://vi.wikipedia.org/wiki/Wikipedia:Vi%E1%BA%BFt_t%E1%BA%AFt,200,157,HTML,vi
sv,https://sv.wikipedia.org/wiki/GNU_Free_Documentation_License,200,192,HTML,sv
vi,https://vi.wikipedia.org/wiki/Th%E1%BB%83_lo%E1%BA%A1i:L%C3%A0m_th%E1%BA%BF_n%C3%A0o_Wikipedia,200,111,HTML,vi
en,https://sv.wikipedia.org/wiki/Special:SecurePoll,200,44,HTML,sv
,https://zh.wikipedia.org/wiki/Special:%E9%93%BE%E5%87%BA%E6%9B%B4%E6%94%B9/MediaWiki:Gadget-Edittools-ZHC,404,,SpiderException -- Ignoring non-200 response,
en,https://zh.wikipedia.org/wiki/Special:%E7%94%A8%E6%88%B7%E6%9D%83%E9%99%90/Adece033090,200,70,HTML,zh
ko,https://ko.wikipedia.org/wiki/%ED%8A%B9%EC%88%98:%EA%B8%B0%EC%97%AC/%EC%B9%BC%EB%B9%88500,200,358,HTML,ko
vi,https://vi.wikipedia.org/wiki/Th%E1%BB%83_lo%E1%BA%A1i:T%C3%ADnh_n%C4%83ng_Wikipedia,200,86,HTML,vi
ko,https://ko.wikipedia.org/wiki/2017%EB%85%84_FIFA_%EC%BB%A8%ED%8E%98%EB%8D%94%EB%A0%88%EC%9D%B4%EC%85%98%EC%8A%A4%EC%BB%B5_%EA%B2%B0%EC%84%A0_%ED%86%A0%EB%84%88%EB%A8%BC%ED%8A%B8,200,461,HTML,ko
sv,https://sv.wikipedia.org/wiki/Linux_(k%C3%A4rna),200,210,HTML,sv
en,https://zh.wikipedia.org/wiki/User_talk:111.82.83.212,200,124,HTML,zh
zh,https://zh.wikipedia.org/wiki/%E9%AB%98%E4%B8%BD%E7%8E%8B%E6%9C%9D,200,1203,HTML,zh
ko,https://ko.wikipedia.org/wiki/%EC%82%AC%EC%9A%A9%EC%9E%90%ED%86%A0%EB%A1%A0:%EC%B9%BC%EB%B9%88500,200,702,HTML,ko
vi,https://wikimediafoundation.org/wiki/Trang_ch%E1%BB%A7?uselang=vi,200,167,HTML,vi
ko,https://ko.wikipedia.org/wiki/%EC%9D%B4%EC%83%81%EA%B7%9C_(%EC%8B%A0%ED%95%99%EC%9E%90),200,81,HTML,ko
en,https://zh.wikipedia.org/wiki/Talk:%E5%8C%97%E7%BE%8E%E6%B4%B2%E5%8E%86%E5%8F%B2,200,70,HTML,zh
en,https://zh.wikipedia.org/zh-tw/User:Liangent/stalemwpages,200,3312,HTML,zh-TW
en,https://zh.wikipedia.org/wiki/%E8%B6%85%E7%B4%9A%E5%8D%81%E5%8B%9D%E8%99%9F%E5%88%97%E8%BB%8A,200,82,HTML,zh
en,https://zh.wikipedia.org/wiki/Talk:%E6%97%A5%E5%85%A7%E7%93%A6%E9%A9%85%E5%8B%95%E5%99%A8,200,65,HTML,zh
en,https://en.wikipedia.org/wiki/Super_Tokachi,200,241,HTML,en
ja,https://ja.wikipedia.org/wiki/%E3%81%A8%E3%81%8B%E3%81%A1_(%E5%88%97%E8%BB%8A),200,411,HTML,ja
en,https://ia.wikipedia.org/wiki/Licentia_GNU_pro_Documentation_Libere,200,224,HTML,ia
en,https://en.wikipedia.org/wiki/Diesel_multiple_unit,200,591,HTML,en
en,https://zh.wikipedia.org/wiki/Special:%E9%93%BE%E5%85%A5%E9%A1%B5%E9%9D%A2/Talk:%E5%8C%97%E7%BE%8E%E6%B4%B2%E5%8E%86%E5%8F%B2,200,71,HTML,zh
en,https://zh.wikipedia.org/wiki/Special:%E9%93%BE%E5%87%BA%E6%9B%B4%E6%94%B9/Talk:%E5%8C%97%E7%BE%8E%E6%B4%B2%E5%8E%86%E5%8F%B2,200,417,HTML,zh
ko,https://ko.wikipedia.org/wiki/%EC%96%B4%EB%84%A4%EC%8A%A4%ED%8A%B8_%ED%91%B9%EC%8A%A4,200,83,HTML,ko
en,https://sco.wikipedia.org/wiki/GNU_Free_Documentation_License,200,266,HTML,sco
en,https://zh.wikipedia.org/wiki/Special:%E9%93%BE%E5%85%A5%E9%A1%B5%E9%9D%A2/Talk:%E6%97%A5%E5%85%A7%E7%93%A6%E9%A9%85%E5%8B%95%E5%99%A8,200,68,HTML,zh
en,https://zh.wikipedia.org/wiki/Special:%E9%93%BE%E5%87%BA%E6%9B%B4%E6%94%B9/Talk:%E6%97%A5%E5%85%A7%E7%93%A6%E9%A9%85%E5%8B%95%E5%99%A8,200,417,HTML,zh
ko,https://ko.wikipedia.org/wiki/%EB%B2%A0%EB%A5%B4%EB%90%AD_%EC%A1%B0%EC%95%BD,200,225,HTML,ko
ko,https://ko.wikipedia.org/wiki/%EB%89%B4%EC%A7%88%EB%9E%9C%EB%93%9C_%EC%B6%95%EA%B5%AC_%EA%B5%AD%EA%B0%80%EB%8C%80%ED%91%9C%ED%8C%80,200,973,HTML,ko
ko,https://ko.wikipedia.org/wiki/%ED%95%98%EB%B9%84%EC%97%90%EB%A5%B4_%EC%97%90%EB%A5%B4%EB%82%9C%EB%8D%B0%EC%8A%A4_%EB%B0%9C%EC%B9%B4%EC%82%AC%EB%A5%B4,200,1323,HTML,ko
en,https://zh.wikipedia.org/wiki/Wikipedia:%E5%8B%95%E5%93%A1%E4%BB%A4/%E7%AC%AC%E5%8D%81%E4%BA%94%E6%AC%A1%E5%8B%95%E5%93%A1%E4%BB%A4/%E5%80%8B%E4%BA%BA%E8%B2%A2%E7%8D%BB/Sacha,200,87,HTML,zh
ko,https://ko.wikipedia.org/wiki/%EB%8F%85%EC%9D%BC,200,2212,HTML,ko
en,https://zh.wikipedia.org/wiki/User_talk:Zhangzhaox,200,388,HTML,zh
ko,https://ko.wikipedia.org/wiki/%EB%89%B4%EC%A7%88%EB%9E%9C%EB%93%9C,200,1846,HTML,ko
sv,https://creativecommons.org/licenses/by-sa/3.0/deed.sv,200,94,HTML,
en,https://zh.wikipedia.org/wiki/Special:%E9%93%BE%E5%87%BA%E6%9B%B4%E6%94%B9/Wikipedia:%E5%8B%95%E5%93%A1%E4%BB%A4/%E7%AC%AC%E5%8D%81%E4%BA%94%E6%AC%A1%E5%8B%95%E5%93%A1%E4%BB%A4/%E5%80%8B%E4%BA%BA%E8%B2%A2%E7%8D%BB/Sacha,200,388,HTML,zh
ko,https://ko.wikipedia.org/wiki/2022%EB%85%84_FIFA_%EC%9B%94%EB%93%9C%EC%BB%B5,200,447,HTML,ko
ko,https://ko.wikipedia.org/wiki/%EB%A6%AC%EB%85%B8_1868_FC,200,126,HTML,ko
en,https://zh.wikipedia.org/wiki/Topic:To8u98mq5iojp3f6,200,97,HTML,zh
ko,https://ko.wikipedia.org/wiki/%ED%8F%B4%EB%A6%AC%EB%84%A4%EC%8B%9C%EC%95%84%EC%9D%B8,200,134,HTML,ko
ko,https://ko.wikipedia.org/wiki/%EC%95%84%EC%8B%9C%EC%95%84_%ED%83%9C%ED%8F%89%EC%96%91_%EA%B2%BD%EC%A0%9C%ED%98%91%EB%A0%A5%EC%B2%B4,200,759,HTML,ko
ko,https://ko.wikipedia.org/wiki/%EC%8A%A4%ED%8A%9C%EC%96%B4%ED%8A%B8_%EC%84%AC,200,120,HTML,ko
ko,https://ko.wikipedia.org/wiki/UEFA_%EC%B1%94%ED%94%BC%EC%96%B8%EC%8A%A4%EB%A6%AC%EA%B7%B8_2014-15,200,3446,HTML,ko
ko,https://ko.wikipedia.org/wiki/%EB%89%B4%EC%A7%88%EB%9E%9C%EB%93%9C_%EC%A0%9C%EC%9D%BC%EB%8B%B9,200,146,HTML,ko
vi,https://vi.wiktionary.org/wiki/Trang_Ch%C3%ADnh,200,150,HTML,vi
ko,https://ko.wikipedia.org/wiki/%EB%B6%84%EB%A5%98:%EC%98%81%EA%B5%AD_%EC%97%B0%EB%B0%A9_%ED%9A%8C%EC%9B%90%EA%B5%AD,200,131,HTML,ko
ko,https://ko.wikipedia.org/wiki/%ED%8C%8C%EC%9D%BC:Flag_of_Niue.svg,200,240,HTML,ko
ko,http://www.dailian.co.kr/news/view/563981,200,313,HTML,
vi,https://vi.wiktionary.org/wiki/Wiktionary:Ph%E1%BB%A7_nh%E1%BA%ADn_chung,200,61,HTML,vi
ko,https://ko.wikipedia.org/wiki/2022%EB%85%84_FIFA_%EC%9B%94%EB%93%9C%EC%BB%B5_%EC%9C%A0%EC%B9%98_%EA%B2%BD%EC%9F%81,200,462,HTML,ko
,https://vi.wikipedia.org/wiki/Hi%E1%BB%87p_h%E1%BB%99i_b%C3%B3ng_%C4%91%C3%A1_Th%E1%BB%A5y_%C4%90i%E1%BB%83n,200,349,HTML,vi
ko,https://ko.wikipedia.org/wiki/1970%EB%85%84_FIFA_%EC%9B%94%EB%93%9C%EC%BB%B5_%EA%B2%B0%EC%8A%B9%EC%A0%84,200,383,HTML,ko
en,https://pt.wikipedia.org/wiki/Reno_1868_FC,200,592,HTML,pt
vi,https://vi.wikipedia.org/wiki/Li%C3%AAn_%C4%91o%C3%A0n_b%C3%B3ng_%C4%91%C3%A1_ch%C3%A2u_%C3%82u,200,727,HTML,vi
ko,https://ko.wikipedia.org/wiki/%ED%95%98%EC%B9%B8_%EB%B0%9C%ED%83%80,200,229,HTML,ko
en,http://www.uefa.com/uefachampionsleague/season=2015/matches/round=2000548/match=2014352/index.html,200,265,HTML,en
zh_Hant,https://zh.wikipedia.org/wiki/2014%E2%80%9315%E5%B9%B4%E6%AD%90%E6%B4%B2%E5%86%A0%E8%BB%8D%E8%81%AF%E8%B3%BD,200,1310,HTML,zh
ko,https://ko.wikipedia.org/wiki/1966%EB%85%84_FIFA_%EC%9B%94%EB%93%9C%EC%BB%B5_%EA%B2%B0%EC%8A%B9%EC%A0%84,200,558,HTML,ko
,https://vi.wikipedia.org/wiki/Borussia_Dortmund,200,572,HTML,vi
vi,https://vi.wikipedia.org/wiki/Legia_Warsaw,200,193,HTML,vi
ko,https://ko.wikipedia.org/wiki/2008%EB%85%84_%EB%89%B4%EC%A7%88%EB%9E%9C%EB%93%9C_%EC%B4%9D%EC%84%A0,200,101,HTML,ko
ko,https://ko.wikipedia.org/wiki/%ED%8A%B9%EC%88%98:%EB%A7%81%ED%81%AC%EC%B5%9C%EA%B7%BC%EB%B0%94%EB%80%9C/UEFA_%EC%B1%94%ED%94%BC%EC%96%B8%EC%8A%A4%EB%A6%AC%EA%B7%B8_2014-15,200,378,HTML,ko
vi,https://vi.wikipedia.org/wiki/FC_BATE_Borisov,200,387,HTML,vi
vi,https://vi.wikipedia.org/wiki/Manchester_City_F.C.,200,1037,HTML,vi
vi,https://vi.wikipedia.org/wiki/Montenegro,200,646,HTML,vi
vi,https://vi.wikipedia.org/wiki/Damir_Skomina,200,125,HTML,vi
ko,http://m.dailian.co.kr/news/view/563981/?pcv=2,200,42,HTML,ko
vi,https://vi.wikipedia.org/wiki/Latvia,200,879,HTML,vi
vi,https://vi.wikipedia.org/wiki/Gareth_Bale,200,1029,HTML,vi
,https://vi.wikipedia.org/wiki/SC_Freiburg,200,568,HTML,vi
,https://vi.wikipedia.org/wiki/UEFA_Champions_League_2014-15,200,3346,HTML,vi
vi,https://vi.wikipedia.org/wiki/Leverkusen,200,328,HTML,vi
vi,https://vi.wikipedia.org/wiki/B%E1%BB%89,200,1927,HTML,vi
vi,https://vi.wikipedia.org/wiki/Son_Heung-min,200,576,HTML,vi
,https://vi.wikipedia.org/wiki/Anderlecht,200,182,HTML,vi
vi,https://vi.wikipedia.org/wiki/Th%E1%BB%95_Nh%C4%A9_K%E1%BB%B3,200,2488,HTML,vi
vi,https://vi.wikipedia.org/wiki/Yaya_Sanogo,200,200,HTML,vi
vi,https://vi.wikipedia.org/wiki/Xherdan_Shaqiri,200,260,HTML,vi
en,https://zh.wikipedia.org/wiki/%E4%BA%9A%E4%BA%9A%C2%B7%E8%90%A8%E8%AF%BA%E6%88%88,200,151,HTML,zh
vi,https://vi.wikipedia.org/wiki/London,200,1871,HTML,vi
vi,https://vi.wikipedia.org/wiki/Amsterdam,200,850,HTML,vi
vi,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%BF_qu%E1%BB%91c_Nga,200,545,HTML,vi
,https://vi.wikipedia.org/wiki/Dennis_Aogo,200,187,HTML,vi
vi,https://vi.wikipedia.org/wiki/Niger,200,1139,HTML,vi
vi,https://vi.wikipedia.org/wiki/Hi%E1%BB%87p_ph%E1%BB%A5_(b%C3%B3ng_%C4%91%C3%A1),200,144,HTML,vi
vi,https://vi.wikipedia.org/wiki/Mozambique,200,789,HTML,vi
en,https://zh.wikipedia.org/wiki/%E4%B8%B9%E5%B0%BC%E6%96%AF%C2%B7%E5%A5%A5%E6%88%88,200,238,HTML,zh
vi,https://vi.wikipedia.org/wiki/Chung_k%E1%BA%BFt_C%C3%BAp_C1_ch%C3%A2u_%C3%82u_1992,200,322,HTML,vi
en,https://vi.wikipedia.org/wiki/Th%E1%BB%83_lo%E1%BA%A1i:Khu_t%E1%BB%B1_qu%E1%BA%A3n_V%C3%B9ng_th%E1%BB%A7_%C4%91%C3%B4_Brussels,200,90,HTML,vi
vi,https://vi.wikipedia.org/wiki/Luis_Alberto_Su%C3%A1rez,200,732,HTML,vi
vi,https://vi.wikipedia.org/wiki/Regensburg,200,480,HTML,vi
vi,https://vi.wikipedia.org/wiki/T%C3%A0u_%C4%91i%E1%BB%87n_ng%E1%BA%A7m,200,284,HTML,vi
vi,https://vi.wikipedia.org/wiki/T%E1%BA%ADp_tin:Niger_Safari.jpg,200,87,HTML,vi
en,http://www.goal.com/en/news/1717/editorial/2012/05/23/3120962/koo-ja-cheol-park-ji-sung-the-top-five-south-koreans-in,200,235,HTML,en
vi,https://vi.wikipedia.org/wiki/M%C3%ADa,200,340,HTML,vi
,https://vi.wikipedia.org/wiki/Serie_A,200,604,HTML,vi
vi,https://vi.wikipedia.org/wiki/B%C3%A0n_th%E1%BA%AFng_b%E1%BA%A1c,200,101,HTML,vi
vi,https://vi.wikipedia.org/wiki/F.C._Internazionale_Milano,200,1798,HTML,vi
vi,https://vi.wikipedia.org/wiki/L%C3%A2u_%C4%91%C3%A0i_Wartburg,200,159,HTML,vi
,https://vi.wikipedia.org/wiki/%C4%90%E1%BB%99i_tuy%E1%BB%83n_b%C3%B3ng_%C4%91%C3%A1_qu%E1%BB%91c_gia_S%C3%A9n%C3%A9gal,200,562,HTML,vi
,https://uk.wikipedia.org/wiki/%D0%86%D0%BD%D1%82%D0%B5%D1%80%D0%BD%D0%B0%D1%86%D1%96%D0%BE%D0%BD%D0%B0%D0%BB%D0%B5,200,732,HTML,uk
,https://vi.wikipedia.org/wiki/Metro_Moskva,200,151,HTML,vi
vi,https://vi.wikipedia.org/wiki/Bi%E1%BB%83n_Wadden,200,312,HTML,vi
,https://vi.wikipedia.org/wiki/Bologna_F.C._1909,200,609,HTML,vi
vi,https://vi.wikipedia.org/wiki/T%E1%BA%ADp_tin:FIFA_Club_World_Cup.svg,200,159,HTML,vi
en,https://zea.wikipedia.org/wiki/Waddenze%C3%AA,200,119,HTML,zea
vi,https://vi.wikipedia.org/wiki/J%C3%BAlio_C%C3%A9sar_Soares_Esp%C3%ADndola,200,310,HTML,vi
vi,https://vi.wikipedia.org/wiki/Th%E1%BB%A7_m%C3%B4n_trong_n%C4%83m_c%E1%BB%A7a_Serie_A,200,132,HTML,vi
en,https://commons.wikimedia.org/wiki/File:FIFA_Club_World_Cup.svg,200,189,HTML,en
vi,https://vi.wikipedia.org/wiki/Crotone,200,190,HTML,vi
vi,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%B7c_bi%E1%BB%87t:Thay_%C4%91%E1%BB%95i_li%C3%AAn_quan/Gi%E1%BA%A3i_b%C3%B3ng_%C4%91%C3%A1_v%C3%B4_%C4%91%E1%BB%8Bch_qu%E1%BB%91c_gia_%C3%9D,200,92,HTML,vi
th,https://th.wikipedia.org/wiki/%E0%B8%8A%E0%B8%B9%E0%B8%A5%E0%B8%B5%E0%B8%AD%E0%B8%B9_%E0%B9%80%E0%B8%8B%E0%B8%8B%E0%B8%B2%E0%B8%A3%E0%B9%8C_%E0%B8%8B%E0%B8%B1%E0%B8%A7%E0%B8%A3%E0%B8%B5%E0%B8%8A_%E0%B8%88%E0%B8%B5_%E0%B8%AD%E0%B8%B4%E0%B8%8A%E0%B8%9B%E0%B8%B4%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A5%E0%B8%B2,200,155,HTML,th
zh,https://zh.wikipedia.org/wiki/%E5%85%8B%E7%BE%85%E6%89%98%E5%85%A7,200,222,HTML,zh
vi,https://vi.wikipedia.org/wiki/Emilia-Romagna,200,282,HTML,vi
vi,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%B7c_bi%E1%BB%87t:Thay_%C4%91%E1%BB%95i_li%C3%AAn_quan/Bologna_F.C._1909,200,200,HTML,vi
vi,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%B7c_bi%E1%BB%87t:Li%C3%AAn_k%E1%BA%BFt_%C4%91%E1%BA%BFn_%C4%91%C3%A2y/Bologna_F.C._1909,200,208,HTML,vi
zh,https://zh.wikipedia.org/wiki/%E8%89%BE%E7%B1%B3%E5%88%A9%E4%BA%9A-%E7%BD%97%E9%A9%AC%E6%B6%85%E5%A4%A7%E5%8C%BA,200,304,HTML,zh
vi,https://vi.wikipedia.org/wiki/Th%E1%BB%83_lo%E1%BA%A1i:Th%E1%BB%83_thao_%E1%BB%9F_Bologna,200,76,HTML,vi
en,https://tr.wikipedia.org/wiki/Kategori:Bologna%27da_spor,200,76,HTML,tr
zh,https://zh.wikipedia.org/wiki/%E7%95%9C%E7%89%A7,200,322,HTML,zh
vi,https://vi.wikipedia.org/wiki/Th%E1%BA%A3o_lu%E1%BA%ADn_Th%C3%A0nh_vi%C3%AAn:42.112.178.65,200,104,HTML,vi
en,https://sv.wikipedia.org/wiki/Kategori:Sport_i_Bologna,200,72,HTML,sv
zh,https://zh.wikipedia.org/wiki/%E5%B7%B4%E8%A5%BF%E5%88%A9%E5%8D%A1%E5%A1%94%E5%A4%A7%E5%8C%BA,200,270,HTML,zh
vi,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%B7c_bi%E1%BB%87t:%C4%90%C3%B3ng_g%C3%B3p/42.112.178.65,200,316,HTML,vi
en,https://zh.wikipedia.org/wiki/Category:%E5%8D%9A%E6%B4%9B%E5%B0%BC%E4%BA%9E%E9%AB%94%E8%82%B2,200,87,HTML,zh
vi,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%B7c_bi%E1%BB%87t:%C4%90%C3%B3ng_g%C3%B3p/MichaelBalti,200,318,HTML,vi
en,https://zh.wikipedia.org/wiki/%E9%A9%AC%E6%B3%B0%E6%8B%89,200,274,HTML,zh
,https://zh.wikipedia.org/wiki/Special:%E9%93%BE%E5%87%BA%E6%9B%B4%E6%94%B9/Category:%E5%8D%9A%E6%B4%9B%E5%B0%BC%E4%BA%9E%E9%AB%94%E8%82%B2,404,,SpiderException -- Ignoring non-200 response,
vi,https://vi.wikipedia.org/wiki/IPA,200,657,HTML,vi
